number,title,writer,ip,date_dict
321433,여기 급식들 많나보네,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-08 07:01:37'}"
321432,나는 한번 꽂힌거있으면 질릴때까지 파는데,ㅇㅇ,(61.40),"{'class': ['gall_date'], 'title': '2021-06-08 06:51:14'}"
321431,이시간에 일어나는거 개힘들다,아썸,None,"{'class': ['gall_date'], 'title': '2021-06-08 06:02:29'}"
321430,반년만에 얻어낸 자유,d,(183.105),"{'class': ['gall_date'], 'title': '2021-06-08 05:56:48'}"
321429,수영끝나고 아침머목지,보바보바,None,"{'class': ['gall_date'], 'title': '2021-06-08 05:54:13'}"
321427,지금 이 감정이 유지될까,ㅇㅇ,(121.131),"{'class': ['gall_date'], 'title': '2021-06-08 05:10:06'}"
321426,방학 때 어디서 알바할까,ㅇㅇ,(125.129),"{'class': ['gall_date'], 'title': '2021-06-08 04:01:07'}"
321425,지듣노,ㅇㅇ,(119.64),"{'class': ['gall_date'], 'title': '2021-06-08 03:52:13'}"
321424,오늘 하루도 시마이,ㅇㅇ,(119.64),"{'class': ['gall_date'], 'title': '2021-06-08 03:49:17'}"
321421,맥북 바꾸지도 않을건데,@~@...,None,"{'class': ['gall_date'], 'title': '2021-06-08 03:17:51'}"
321419,나름 살빼던중인데 이시간에 콜라랑 감자칩을 먹어버림...,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-08 03:02:44'}"
321417,아깽이 무지개다리 건너보냈음,ㅇㅇ,(125.139),"{'class': ['gall_date'], 'title': '2021-06-08 02:48:36'}"
321416,빠가대머리,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-08 02:44:45'}"
321415,외롭다  내 남친은 어디에  ,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-06-08 02:13:03'}"
321414,소꿉친구 있니,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-08 02:10:48'}"
321413,잠 잘 못자는 인붕이들아,ㅇㅇ,(153.177),"{'class': ['gall_date'], 'title': '2021-06-08 01:58:34'}"
321411,시험 잘볼수있겠지?,초코케이크,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:57:15'}"
321410,우오아,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-08 01:50:28'}"
321409,내일 병원가서 신경완화제 1달치 처방받는데 약이..,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:50:02'}"
321408,나 enfj 남자인데 infp에 관해서 뭐 하나만 물어볼게,롬브로단로,(49.171),"{'class': ['gall_date'], 'title': '2021-06-08 01:48:56'}"
321407,교대근무하면서 건강유지 잘하고 있는 사람,ㅇㅇ,(153.177),"{'class': ['gall_date'], 'title': '2021-06-08 01:46:20'}"
321405,밤되면우욼새,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:41:43'}"
321404,왜 알람이 안왔지,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:40:17'}"
321402,누가 안아서 터트려줘,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:38:46'}"
321401,오랜만에 방청소함,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-06-08 01:36:58'}"
321400,우는거 막아버리는것도 ㅂㄹ임,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:36:49'}"
321399,인붕인붕,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-08 01:35:28'}"
321398,프리 꼬옥 해드립니다,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-08 01:33:35'}"
321397,나는 남이 울때가 제일 곤란해,ㅇㅇ,(175.197),"{'class': ['gall_date'], 'title': '2021-06-08 01:32:35'}"
321396,일본에는 한국만화가인기없는이유가뭐임?,ㅇㅇ,(222.239),"{'class': ['gall_date'], 'title': '2021-06-08 01:32:12'}"
321395,나 시비걸래,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-08 01:29:24'}"
321394,인붕아.. 자니...?,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:27:18'}"
321393,좆성화 ㄹㅇ 제일안좋은점이 분위기ㅣ,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:21:08'}"
321392,여사친이랑 손절 치고 싶어,Ddd,(175.205),"{'class': ['gall_date'], 'title': '2021-06-08 01:20:09'}"
321391,친구는 좋은데 여자친구는 왜 . 캐부담될까..,ㅇㅇ,(121.130),"{'class': ['gall_date'], 'title': '2021-06-08 01:20:01'}"
321389,결국 또 도망쳐버림,초코케이크,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:13:43'}"
321388,방색깔 온통 보라색으로 하고싶다,ㅇㅇ,(153.177),"{'class': ['gall_date'], 'title': '2021-06-08 01:12:43'}"
321387,심심해서 이력서 낸곳 붙었네,ㅇㅇ,(220.74),"{'class': ['gall_date'], 'title': '2021-06-08 01:10:16'}"
321386,mbti 갤마다 글 말투 다다르네 ㅋㅋㅋ,ㅇㅇ,(1.239),"{'class': ['gall_date'], 'title': '2021-06-08 01:09:56'}"
321385,나보다 키 큰 여자에,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-08 01:09:57'}"
321384,자기보다 키작은 남자랑 사귈수있는 사람있어??,둥실이,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:07:41'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
321381,나 아까 꿈꿨는데,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:04:29'}"
321379,나는 쥐치포를 좋아해,정서적거리두기,(125.31),"{'class': ['gall_date'], 'title': '2021-06-08 01:03:04'}"
321378,콜라가 정말 꿀 같구나,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-08 01:02:00'}"
321376,Enfp 어때?,응츄,(175.223),"{'class': ['gall_date'], 'title': '2021-06-08 01:01:14'}"
321374,나는 오렌지좋아해,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 01:00:01'}"
321373,큰일난점,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:59:36'}"
321372,우리나라는 과일이 왜이렇게 비쌀까,응애애,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:58:04'}"
321371,너네가 나라면 어떻게 할꺼야?,ㅇㅇ,(182.222),"{'class': ['gall_date'], 'title': '2021-06-08 00:57:59'}"
321369,ㅎㅇ 놀러옴,스토리바이블,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:54:55'}"
321367,나 초딩때 밴드앱에서 ㅈ목하다가,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:49:57'}"
321365,오픈채팅 7일 정지먹었다..,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:46:59'}"
321364,엎질러지는 것과 부르기,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-08 00:46:19'}"
321363,성숙한 사람이 되고 싶다,ㅇㅇ,(122.46),"{'class': ['gall_date'], 'title': '2021-06-08 00:43:40'}"
321362,자고일어났는데 12시야,응애애,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:43:22'}"
321360,영어 말하기수행평가외워야되는뎅,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:37:47'}"
321358,안녕하세요ㅛ,Enfj.,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:35:37'}"
321355,테스트들 다 귀요미네욤..,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:33:07'}"
321353,오에엥 아우라테스트 ! ,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-06-08 00:31:47'}"
321352,근데 유명한 커플유튜버들말야 헤어지면 어떻게될까,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:30:34'}"
321350,야채테스트 저 상추나왔어욧! >_<,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:28:16'}"
321348,아우라테스트,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-08 00:22:30'}"
321347,저두 아우라 테스트 해보았어용!,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:22:14'}"
321344,어이 파프리카,정서적거리두기,(125.31),"{'class': ['gall_date'], 'title': '2021-06-08 00:18:39'}"
321343,여자친구랑 손 잡은 채로 눈 마주 보고 싶다,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:10:02'}"
321342,야채테스트 맘에안듬,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:09:58'}"
321341,여기 강아지 같은 사람 있는 곳임?,ㅇㅇ,(117.58),"{'class': ['gall_date'], 'title': '2021-06-08 00:09:25'}"
321340,공대생 변승주 닮았다는데 칭찬맞지?,둥실이,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:08:11'}"
321339,귀여운 인붕이들아 안녕안넝,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-08 00:06:57'}"
321338,나의 아우라 찾기 결과,무쟌,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:05:03'}"
321337,아우라테스트,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:59:03'}"
321335,나도 향비티아이 결과,ㅇㅇ,(125.133),"{'class': ['gall_date'], 'title': '2021-06-07 23:52:05'}"
321334,저의 꿈은 한국을 넘어 세계적인 뉴에이지 아티스트가 되는거시에오!,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:52:02'}"
321332,키작남도 연애 할수있을거라 생각해?,둥실이,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:47:55'}"
321330,주배당주 샀다,public,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:44:54'}"
321329,전에 번호줬던 여자애 카톡 추천친구로 떴네,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-07 23:44:54'}"
321328,나는 속의 나랑 대화하는게 재밌어,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:41:04'}"
321326,여름향기 인트로 부분을 연주해보았어욤~,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:39:03'}"
321324,아우라테스트,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:35:44'}"
321323,요즘 고민이 많아,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-07 23:35:35'}"
321322,너무 소심한거 어케 고치냐,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-07 23:33:13'}"
321320,가끔 인생 다 던져버리고 사랑에 올인하고 싶어진다,ㅇㅇ,(175.203),"{'class': ['gall_date'], 'title': '2021-06-07 23:27:12'}"
321319,현고딩기준으로 순수하고 원대한 꿈을까진 예술가가 되고싶어하며 감수성예민하,ㅇㅇ,(116.126),"{'class': ['gall_date'], 'title': '2021-06-07 23:24:50'}"
321318,아우라 테스트,한빌딩,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:24:40'}"
321316,야한 얘기 주의,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 23:17:56'}"
321314,니네 아우라 테스트 뭐나왓니,ㅇㅇ,(153.133),"{'class': ['gall_date'], 'title': '2021-06-07 23:13:09'}"
321313,자 인프피 여러분들 찐남사친이 자길 좋아한대요,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:08:20'}"
321312,야한 얘기 주의),ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 23:06:06'}"
321311,단게 너무 좋아요,한빌딩,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:03:16'}"
321310,왜 인프피갤만 활성화된걸까,ㅇㅇ,(211.247),"{'class': ['gall_date'], 'title': '2021-06-07 23:02:52'}"
321309,으앙 어지러워,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 23:02:46'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
321307,콜라에 쏘주 타서 마시면,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 23:00:58'}"
321306,이성이랑 밖에서 밥먹거나 카페가면,ㅇㅇ,(58.126),"{'class': ['gall_date'], 'title': '2021-06-07 23:00:42'}"
321303,채소 테스트 해보샘,아썸,None,"{'class': ['gall_date'], 'title': '2021-06-07 22:55:11'}"
321301,나 어떻게 하냐,ㅇㅇ,(114.201),"{'class': ['gall_date'], 'title': '2021-06-07 22:46:32'}"
321299,난 자해할때 이런 마인드였음,ㅇㅇ,(211.36),"{'class': ['gall_date'], 'title': '2021-06-07 22:37:54'}"
321298,내가 아무리 옳은선택을 한들 다른 사람들이 정상이 아니면,Cytokine,None,"{'class': ['gall_date'], 'title': '2021-06-07 22:32:46'}"
321295,고민 좀 들어주라...,ㅇㅇ,(49.168),"{'class': ['gall_date'], 'title': '2021-06-07 22:11:02'}"
321294,ㅡ,시리야지금,None,"{'class': ['gall_date'], 'title': '2021-06-07 22:08:44'}"
321293,스카에서 새인연 만나보려는거 좀 그런것같니??,둥실이,None,"{'class': ['gall_date'], 'title': '2021-06-07 22:06:18'}"
321291,내가 보기엔 fp계열이 도덕적으로 가장 깨끗함,ㅇ,(39.112),"{'class': ['gall_date'], 'title': '2021-06-07 22:04:03'}"
321288,나 진자 infp 특 그자체엿네,ㅇ,(39.112),"{'class': ['gall_date'], 'title': '2021-06-07 21:56:28'}"
321287,나 웹툰강박 있었는데 진짜 별거아니었네,보바보바,None,"{'class': ['gall_date'], 'title': '2021-06-07 21:50:28'}"
321285,아보카도 원래 이렇게 맛없나?,ㅇㅇ,(219.254),"{'class': ['gall_date'], 'title': '2021-06-07 21:44:24'}"
321284,나는 늘 삶은 소중한거 같애,보바보바,None,"{'class': ['gall_date'], 'title': '2021-06-07 21:35:08'}"
321283,인프피 자아독립 성공헀다,ㅇㅇ,(49.173),"{'class': ['gall_date'], 'title': '2021-06-07 21:32:14'}"
321282,으아아앙,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 21:32:06'}"
321281,아무리 외모지상주의가 자연스러운거래도,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-07 21:17:53'}"
321280,나이가 좀 차니 죽고싶다는 기분도 그냥저냥,ㅇㅇ,(110.14),"{'class': ['gall_date'], 'title': '2021-06-07 21:17:38'}"
321279,유독 피해 입은 장면만 오래 기억되는 사람 있냐?,ㅇㅇ,(182.222),"{'class': ['gall_date'], 'title': '2021-06-07 21:15:28'}"
321278,日記,public,None,"{'class': ['gall_date'], 'title': '2021-06-07 21:09:52'}"
321277,고양이 배에 얹어놓고,ㅇㅇ,(61.22),"{'class': ['gall_date'], 'title': '2021-06-07 21:05:12'}"
321276,사회생활할땐 내 안의 사회성을 극한으로 영끌함,ㅇㅇ,(61.40),"{'class': ['gall_date'], 'title': '2021-06-07 21:02:39'}"
321275,미친사람이 미친행동을 할 수 있는 이유는,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-07 21:02:17'}"
321274,넘 죽고싶고 힘든데 털어놓으라고 얘기해보라고 그러면,두둥,None,"{'class': ['gall_date'], 'title': '2021-06-07 21:01:51'}"
321273,야갤도 재밌을땐 재밌었는데,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-07 21:00:47'}"
321272,생각을 잠시동안이라도 멈추고 싶어,두둥,None,"{'class': ['gall_date'], 'title': '2021-06-07 20:59:25'}"
321269,망상 안좋아하지만,자음퀴즈3단,None,"{'class': ['gall_date'], 'title': '2021-06-07 20:43:08'}"
321268,난 이 때까지 내가 일을 엄청 못하는줄 알았거든,Cytokine,None,"{'class': ['gall_date'], 'title': '2021-06-07 20:39:55'}"
321267,눈 흘겨야지,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 20:37:12'}"
321263,야념글 읽기 브이에스,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 20:28:34'}"
321262,집짓는거 비쌈?,ㅇㅇ,(14.6),"{'class': ['gall_date'], 'title': '2021-06-07 20:25:25'}"
321261,트와이스내에서 쯔위 다음 미녀는?,ㅇㅇ,(220.74),"{'class': ['gall_date'], 'title': '2021-06-07 20:24:20'}"
321259,두 번째 앨범,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 20:23:30'}"
321258,밀린 방청소를 했다,ㅇㅇ,(122.46),"{'class': ['gall_date'], 'title': '2021-06-07 20:20:25'}"
321257,너네는 타투에 대해서 어떻게 생각해,보바보바,None,"{'class': ['gall_date'], 'title': '2021-06-07 20:20:16'}"
321256,(2021.06.07)쇠사슬,public,None,"{'class': ['gall_date'], 'title': '2021-06-07 20:19:19'}"
321254,도서관에서 비대면 해본사람있음?,ㅇㅇ,(14.6),"{'class': ['gall_date'], 'title': '2021-06-07 20:18:02'}"
321252,자존감이 낮으니까 이리저리 흔들리는거같아 ,ㅇㅇ,(124.56),"{'class': ['gall_date'], 'title': '2021-06-07 20:11:00'}"
321248,I유형일수록,ㅇㅇ,(119.201),"{'class': ['gall_date'], 'title': '2021-06-07 19:57:31'}"
321244,나 멀미인가바,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 19:50:35'}"
321241,징징이 달래주려면 어떡해야돼? 너희한테 물어볼게,ESTP,(218.48),"{'class': ['gall_date'], 'title': '2021-06-07 19:47:11'}"
321239,콜라는 가리면서 마시는거 아님,디시in사이드,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:40:07'}"
321238,강아지 키우는 사람 질문,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:39:18'}"
321233,남자는 나이들면 호르몬때문에 감성적이게 된다잖아,보바보바,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:32:45'}"
321231,너넨 어디서 죽고싶어?,미뇽,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:23:50'}"
321230,나 자추 안할래,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 19:18:57'}"
321229,맞다,Lich,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:18:52'}"
321228,짝사랑하는 여자 인붕이들이 좋아할 거 같은 노래,ㅇㅇ,(124.146),"{'class': ['gall_date'], 'title': '2021-06-07 19:18:04'}"
321227,로제스파게티 대성공이다,잉뿌삐,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:10:12'}"
321226,어제 길가다 머리 세게 박은 이후로,ㅇㅇ,(124.56),"{'class': ['gall_date'], 'title': '2021-06-07 19:07:51'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
321225,지금 도서관가서 2시간이라도 공부하기 vs집에있기,ㅇㅇ,(14.6),"{'class': ['gall_date'], 'title': '2021-06-07 19:04:50'}"
321224,이번에 앨범 일러스트 그려주실분 모셔보아요!,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:04:16'}"
321223,버스타니까 멀미 너무한다,응애애,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:03:15'}"
321222,슈박스라는 음원회사로부터 연락이 왔어요!,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:02:05'}"
321221,귀칼 젠이츠 테마송을 만들어보았어요..,피아노리버스,None,"{'class': ['gall_date'], 'title': '2021-06-07 19:00:18'}"
321220,오늘 로제는 매우 성공적인거 같다,잉뿌삐,None,"{'class': ['gall_date'], 'title': '2021-06-07 18:56:17'}"
321215,인프피여자 귀여움,ESTP,(218.48),"{'class': ['gall_date'], 'title': '2021-06-07 18:43:17'}"
321214,내가 만약에 머니게임 참가하면 이렇게 할듯,Cytokine,None,"{'class': ['gall_date'], 'title': '2021-06-07 18:40:09'}"
321212,버스에서 기절함,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-07 18:37:52'}"
321211,첫 번째 앨범,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 18:33:22'}"
321210,오늘 처음 듣는 곡,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 18:31:26'}"
321209,infp 짤그림,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-06-07 18:28:21'}"
321208,수염 까까써,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 18:27:14'}"
321207,클럽 시끄럽구 기빨려서 못가는 인프피에게 클럽간기분 들게 해주는 노래,보바보바,None,"{'class': ['gall_date'], 'title': '2021-06-07 18:20:29'}"
321206,이사왔어,곰잘알,(175.112),"{'class': ['gall_date'], 'title': '2021-06-07 18:20:20'}"
321203,한 4일만에 3키로정도 뺐다,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-07 18:02:53'}"
321202,나 나쁜 상상해써,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 18:02:50'}"
321201,머 물어볼라해는데 까먹음,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-07 18:00:52'}"
321200,사랑이 사람만드는 이야기,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-07 17:59:47'}"
321196,여자를 만나려고 요상한인간관계 시도를 하게되네..,ㅇㅇ,(121.130),"{'class': ['gall_date'], 'title': '2021-06-07 17:51:10'}"
321195,어쩔수 없지...,ㅇㅇ,(110.70),"{'class': ['gall_date'], 'title': '2021-06-07 17:49:23'}"
321194,어?,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 17:48:43'}"
321192,으앙 컴디시가 안대,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 17:37:29'}"
321190,아 얘들아 제발 조언좀,ㅇㅇ,(103.11),"{'class': ['gall_date'], 'title': '2021-06-07 17:35:26'}"
321189,안되겠네,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-07 17:33:26'}"
321188,어제 한번 하고나니까 쓰러질거같다,ㅇㅇ,(1.253),"{'class': ['gall_date'], 'title': '2021-06-07 17:32:33'}"
321187,인프피들은 선택지 있는게임 하면 무조건 배드엔딩아니냐,Cytokine,None,"{'class': ['gall_date'], 'title': '2021-06-07 17:26:44'}"
321185,야한 얘기 주의,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 17:18:23'}"
321184,이거 짜면 좆되냐? 세상 시마이함?,ㅇㅇ,(175.204),"{'class': ['gall_date'], 'title': '2021-06-07 17:14:57'}"
321183,시발엘베에서손하트 지랄하고있었는데,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-07 17:09:08'}"
321181,ㅍㅣ로하냬,시리야지금,None,"{'class': ['gall_date'], 'title': '2021-06-07 17:05:15'}"
321178,오늘 시간 왤케 빨리가지,코코¡,None,"{'class': ['gall_date'], 'title': '2021-06-07 17:02:28'}"
321176,아까 역대급 오르가즘 느꼈어,피터못잃어1nfρ,None,"{'class': ['gall_date'], 'title': '2021-06-07 16:49:59'}"
321175,차타고,코코¡,None,"{'class': ['gall_date'], 'title': '2021-06-07 16:42:30'}"
321174,블랙라벨 책표지는 존나이쁘더라,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-07 16:40:43'}"
321173,오늘 술마시러 나간당,트리링,None,"{'class': ['gall_date'], 'title': '2021-06-07 16:38:30'}"
321171,인프피가 우울하기보단 여기 우울한애들이 많음,옌이일,None,"{'class': ['gall_date'], 'title': '2021-06-07 16:35:31'}"
321170,운동지금갈가 ,보바보바,None,"{'class': ['gall_date'], 'title': '2021-06-07 16:27:50'}"
321169,원래 엎드려자면 공기를 먹나?,보바보바,None,"{'class': ['gall_date'], 'title': '2021-06-07 16:18:32'}"
321168,나 어떡해,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-06-07 16:02:05'}"
321167,연봉은 잘주지만 사람잘자르기로 소문난회사,ㅇㅇ,(220.74),"{'class': ['gall_date'], 'title': '2021-06-07 16:01:53'}"
321164,얘들아 나 대학교양,ㅇㅇ,(223.62),"{'class': ['gall_date'], 'title': '2021-06-07 15:59:48'}"
321163,갑자기 오줌싸는게 너무 어색한데 뭐냐,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-07 15:57:44'}"
321162,두 번째 자작곡 업로드 '응답하라 2008'마니 들어주세용~,Jeff.Aoshidare,None,"{'class': ['gall_date'], 'title': '2021-06-07 15:54:24'}"
321157,이성 관계 1도 없어서 소개팅 앱 해볼려고 하는데,ㅇㅇ,(121.138),"{'class': ['gall_date'], 'title': '2021-06-07 15:16:27'}"
321154,식는게 왜 사랑이야,미뇽,None,"{'class': ['gall_date'], 'title': '2021-06-07 15:09:33'}"
321153,과거에 했던 짓이 쪽팔리는데 어떻게 해야하냐,ㅇㅇ,(124.59),"{'class': ['gall_date'], 'title': '2021-06-07 15:06:13'}"
321150,너바나 넘모 좋아,신끼,None,"{'class': ['gall_date'], 'title': '2021-06-07 14:52:00'}"
321149,ㅎㅎ,쉽지않네,None,"{'class': ['gall_date'], 'title': '2021-06-07 14:49:49'}"
321148,나도 돈많은 사람 만나고싶다,린시엘,None,"{'class': ['gall_date'], 'title': '2021-06-07 14:38:59'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
321147,칼로리는 맛의 단위라는데,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-07 14:34:00'}"
321146,사랑이 무엇인가..,ㅇㅇ,(222.118),"{'class': ['gall_date'], 'title': '2021-06-07 14:32:18'}"
321145,인프피가 우울한 성격이란건 개소리지,ㅇㅇ,(221.138),"{'class': ['gall_date'], 'title': '2021-06-07 14:32:14'}"
321142,뜬금없지만,쉽지않네,None,"{'class': ['gall_date'], 'title': '2021-06-07 14:12:57'}"
321141,근데 난 이해가 잘 안되는게,ㅇㅇ,(180.229),"{'class': ['gall_date'], 'title': '2021-06-07 14:04:55'}"
321139,고양이 산채로 뜯어버리는 짤,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-07 13:51:36'}"
321137,나진짜 너무 심각해,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-07 13:44:57'}"
321136,너네 데이트도중 방귀나오면 어떻게함?,ㅇㅇ,(220.74),"{'class': ['gall_date'], 'title': '2021-06-07 13:44:09'}"
321135,인갤 보면 사랑에 사람에 상처받는 사람이 너무 많아,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-07 13:43:12'}"
321134,외부 정보에 대한 사항을 주로 느낌으로 기억하는 사람 있음?,ㅇㅇ,(218.148),"{'class': ['gall_date'], 'title': '2021-06-07 13:41:38'}"
321133,"내가 좋아하는 책, 꺼리는 책",ㅇㅇ,(175.203),"{'class': ['gall_date'], 'title': '2021-06-07 13:40:38'}"
321132,항상 내가 누군갈 너무 좋아하면 끝이 좆망이더라,ㅇㅇ,(106.101),"{'class': ['gall_date'], 'title': '2021-06-07 13:39:27'}"
321131,얘들아 소개받았다가 잠수탔는데 사과하는게 맞을까?,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-06-07 13:35:15'}"
321128,좃같은인생..,ㅇㅇ,(175.212),"{'class': ['gall_date'], 'title': '2021-06-07 13:16:12'}"
321127,말라죽은 지렁이,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-07 13:15:46'}"
321123,인붕인붕,ㅇㅇ,(112.154),"{'class': ['gall_date'], 'title': '2021-06-07 12:55:59'}"
321121,나 엔프제 친구 첨 생겼는데,ㅇㅇ,(218.152),"{'class': ['gall_date'], 'title': '2021-06-07 12:53:03'}"
321119,카톡 읽씹 당했다,ㅇㅇ,(118.235),"{'class': ['gall_date'], 'title': '2021-06-07 12:50:24'}"
