number,title,writer,ip,date_dict
997,갑자기 하고싶어서 하는 엣프제 인증,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-08 12:47:31'}"
996,아침인데 벌써 7글이 올라왔네 ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-08 09:46:13'}"
995,남 신경쓰지 말라는 말들 특징,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-08 09:06:01'}"
994,최근에 16p영문버전 했는데,EXFJ,None,"{'class': ['gall_date'], 'title': '2021-06-08 07:24:12'}"
993,다리 밑에서 주워왔단 소린 누가 먼저 시작한거지,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-08 05:54:13'}"
992,인프핀데,ㅇㅇ,(153.177),"{'class': ['gall_date'], 'title': '2021-06-08 01:41:00'}"
990,엣프제 흥갤 됐대서 달려옴,QueenMantis,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:27:04'}"
989,뭐야 머선일이야,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-08 00:11:17'}"
988,ESFJ 질문방에서 벗어나고파,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:54:08'}"
986,ESFJ갤에 ESFJ가 생기고 있네요,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:47:54'}"
984,와 ㅁㅊ 오늘 글 12개나 올라왔었네,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-07 23:38:49'}"
981,근데 진짜 뭐든지 경험이 중요한거같음.,ㅇ,(123.109),"{'class': ['gall_date'], 'title': '2021-06-07 22:17:07'}"
980,나이먹으면 esfj 될수도있음??,ㅇ,(123.109),"{'class': ['gall_date'], 'title': '2021-06-07 22:09:11'}"
979,당근마켓에서 네고하면 거절을 못하겠는데,ㅇㅇ,(125.179),"{'class': ['gall_date'], 'title': '2021-06-07 19:42:11'}"
978,니네 진짜 짤대로구나,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-07 18:58:58'}"
977,외출의 장단점,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-07 18:16:57'}"
976,다양한 MBTI들과 MBTI얘기를 하고싶으신분들은,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-07 17:46:48'}"
975,엣프제 ㅎㅇㅎㅇ,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-06-07 11:19:43'}"
974,너네 estp랑 잘 맞냐,ㅇㅇ,(175.115),"{'class': ['gall_date'], 'title': '2021-06-07 04:30:40'}"
973,정리정돈 못하는 건 천성인건가,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-07 04:05:29'}"
971,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-07 00:30:40'}"
970,공감 좋아한다고해서 찾아왔다,ㅇㅇ,(182.209),"{'class': ['gall_date'], 'title': '2021-06-06 20:21:59'}"
969,다수결이 정의임?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-06 06:28:03'}"
968,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-06 01:38:34'}"
967,프로그래밍은 못하지만 AI를 만드는데는 관심이 있다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-06 01:00:23'}"
966,ESFJ 남성 분들 있나요,ENTJ 여자,(1.240),"{'class': ['gall_date'], 'title': '2021-06-05 23:51:36'}"
965,지덛노,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-05 22:28:12'}"
963,안녕하새오,아게무리,None,"{'class': ['gall_date'], 'title': '2021-06-05 20:53:43'}"
961,최근에 친구 통해서 알게 된 친구들 있는데,엣프제아싸,(223.39),"{'class': ['gall_date'], 'title': '2021-06-05 13:35:44'}"
960,하루 한 노래~,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-05 11:36:05'}"
959,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-05 10:05:02'}"
958,글 좀 써라,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-05 02:29:46'}"
957,엣모닝이에요 여러분~!,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-04 09:49:56'}"
956,보기만 해도 멀미날 것 같은 장면,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-04 02:52:18'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
955,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-04 01:31:31'}"
954,글 많이달리네,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-04 00:57:23'}"
953,윗층에 여자 돼지 멱따는 소리 난다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-04 00:39:28'}"
952,매일 글이 있는것이 당연해졌어,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-03 23:22:46'}"
951,뭐야 왜 오늘 아무 글도 없어,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-06-03 23:11:51'}"
950,이상형?,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-06-02 23:58:24'}"
949,저의 이상형은,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-06-02 20:37:53'}"
948,이상형,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-06-02 18:24:14'}"
947,이상형,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-02 13:03:51'}"
946,이상형,ㅇㅇ,(115.143),"{'class': ['gall_date'], 'title': '2021-06-02 12:23:50'}"
945,솔직히 난 내가 더이상 사람을 갈망하지 않았으면 좋겠어,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-02 03:37:30'}"
944,s와 N이 왔다갔다 하는 입장에서,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-02 02:35:18'}"
943,그럼 도움이 필요없는 세상이 오면,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-06-02 01:08:10'}"
942,안뇽,ㅇㅇ,(175.211),"{'class': ['gall_date'], 'title': '2021-06-02 00:19:02'}"
941,"내향, 외향 중 어느 쪽이 우월한가",이상한 글 쓰기,(8.27),"{'class': ['gall_date'], 'title': '2021-06-01 21:17:43'}"
937,한글자만 바꿀수 있다면 뭘로 바꾸고 싶냐?,지나가다,None,"{'class': ['gall_date'], 'title': '2021-06-01 05:12:20'}"
935,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-31 03:21:14'}"
934,f들 감정적이라는거 쌩구라같음,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-30 23:49:02'}"
933,어떤 ESFJ랑 연애해보고 느낀점,ㅇㅇ,(14.52),"{'class': ['gall_date'], 'title': '2021-05-30 22:01:30'}"
932,엣프제들은 오늘 뭐하냥,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-05-30 14:18:03'}"
931,esfj가 넘 궁금한 infj야,ㅇㅇ,(175.208),"{'class': ['gall_date'], 'title': '2021-05-30 10:51:35'}"
930,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-30 09:09:26'}"
928,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-29 01:57:55'}"
927,크루엘라 테스트,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-28 23:40:06'}"
926,엠비탸이 N인 분들 넘 신기,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-28 22:25:52'}"
925,Esfj 배려심쩔고 재밌어,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-05-28 13:08:45'}"
924,Esfj가 제일좋음 ♡,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-05-28 13:06:12'}"
923,이 짤은 틀렸어,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-28 03:54:57'}"
922,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-28 03:10:08'}"
921,"어느날은 estj, 어느날은 esfj",ㅇㅇ,(175.120),"{'class': ['gall_date'], 'title': '2021-05-27 17:41:29'}"
920,주변 친구들 이해 안될때,엣프제아싸,(121.190),"{'class': ['gall_date'], 'title': '2021-05-27 17:19:59'}"
919,좋아하는사람이 엣프제인데,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-27 10:13:45'}"
918,나 연애 할 수 있을까,Esfj,(125.185),"{'class': ['gall_date'], 'title': '2021-05-27 02:39:45'}"
917,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-27 01:17:58'}"
916,크루엘라 보고 옴,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-27 00:20:20'}"
915,무신론갤도 여기도 참 좋아하는데,QueenMantis,None,"{'class': ['gall_date'], 'title': '2021-05-26 23:06:06'}"
914,esfj가 받고 좋아할만한 생일선물 뭐가있음?,COSMOS,None,"{'class': ['gall_date'], 'title': '2021-05-26 22:51:36'}"
913,엣프제 유형 한국에서 은근 흔하던데,QueenMantis,None,"{'class': ['gall_date'], 'title': '2021-05-26 21:37:08'}"
912,인팁갤 이상해...눈팅하는데 섹스가 먹이사슬이래,QueenMantis,None,"{'class': ['gall_date'], 'title': '2021-05-26 21:35:52'}"
911,estj엿는데 오늘은 esfj 나옴,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-26 16:43:40'}"
909,나 Mbti 하면서 이 유형만큼 나랑 맞는게 없는거같애,ㅇㅇ,(211.211),"{'class': ['gall_date'], 'title': '2021-05-26 13:41:44'}"
908,만dpi,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-26 05:06:20'}"
907,여긴 흥갤이 아니라 그런가,할린,(124.57),"{'class': ['gall_date'], 'title': '2021-05-26 02:40:55'}"
906,난 연 끊는게 너무 힘들던데,ㅇㅇ,(1.211),"{'class': ['gall_date'], 'title': '2021-05-26 01:32:27'}"
904,님들도 연 끊을때 확실히 끊는 이유가,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-25 15:48:59'}"
903,왜 참으니까 자꾸 문제가 생기지?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-25 13:48:53'}"
902,나랑 esfj랑 완전 천생연분이라는데,틀틀틀딱딱딱,None,"{'class': ['gall_date'], 'title': '2021-05-25 10:54:16'}"
899,나는 엣프제 유형들이 좋아 ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-05-24 12:36:52'}"
898,석달 짼데 어지럼증이 안 낫네,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-24 02:19:50'}"
897,엣프제가 궁금해서 익명으로 대화해봤는데,ㅇㅇ,(211.246),"{'class': ['gall_date'], 'title': '2021-05-24 00:46:31'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
896,엣프제 나한테 관심있다는거야???,ㅇㅇ,(211.106),"{'class': ['gall_date'], 'title': '2021-05-23 23:20:48'}"
895,니들은 시간날 때 뭐하고 노냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-23 20:59:17'}"
894,엣프제들은 본인이 힘들때조차 주변에 대한 배려심이 넘치는 것 같아,ㅇㅇ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-23 14:14:11'}"
893,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-23 05:12:33'}"
892,엣프제들 안녕!,소단,(124.57),"{'class': ['gall_date'], 'title': '2021-05-23 01:58:16'}"
891,책 다 읽고 기억 안 나면 안 읽은거냐,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-23 00:45:37'}"
890,이건 어떤 의미지,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-22 23:07:07'}"
888,나무위키 관심이 없긴한데,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-05-22 21:47:58'}"
884,근데 엣프제들은 고집 셈??,npq,None,"{'class': ['gall_date'], 'title': '2021-05-22 20:03:58'}"
883,너네 너무 싫어 미안...근데 진짜 극혐이야,ㅇㅇ,(117.111),"{'class': ['gall_date'], 'title': '2021-05-22 16:24:10'}"
882,요즘 애새끼들 진짜 가정교육 못 받고 자라네,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-22 16:17:41'}"
881,esfj가 연애 안한다 하면,oioioi,(112.161),"{'class': ['gall_date'], 'title': '2021-05-22 13:49:01'}"
880,신기하군요,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-05-22 13:40:49'}"
879,Esfj 남자 썸탈땐 연락엄청자주하더니 막상사귀니까,Istj여자,(104.32),"{'class': ['gall_date'], 'title': '2021-05-22 12:25:09'}"
878,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-22 00:25:42'}"
875,잇팁이 바라본 엣프제 남친,잇팁,(121.165),"{'class': ['gall_date'], 'title': '2021-05-21 05:17:42'}"
874,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-21 01:04:18'}"
873,이상한 시너지가 발현됐네,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-21 00:13:52'}"
872,평생 생각해도 이해가 안 가는 것,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-20 22:49:49'}"
870,엣프제가 안챙겨주는 사람이 있긴 하냐...?,Ntpercept,(223.62),"{'class': ['gall_date'], 'title': '2021-05-20 20:53:49'}"
869,베르세르크 작가 죽었네,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-20 17:07:30'}"
868,오랜만에 좋은 말씀 전해주러 왔습니다~^^,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-05-20 14:30:16'}"
867,지듣노,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-05-20 11:19:02'}"
866,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-20 01:13:49'}"
865,엔프제 인프제를 위선자라고 하는 이유,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-19 14:27:59'}"
864,잇팁이 본 타유형,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-19 04:37:23'}"
862,나 isfj인데,ㅇㅇ,(218.147),"{'class': ['gall_date'], 'title': '2021-05-19 02:12:07'}"
861,남엣프제들 여자 많이 밝힘?,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-05-19 01:43:59'}"
860,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-19 01:28:22'}"
858,맨날 엉뚱한 걸로 시비 털림,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-18 16:35:51'}"
856,나도 엣프제 좋아하는데.....,ㅇㅇ,(124.57),"{'class': ['gall_date'], 'title': '2021-05-18 06:58:21'}"
855,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-18 03:56:05'}"
854,니넨 인생 계획 있냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-18 03:50:00'}"
849,나 개찐따인데 esfj가 나오네,ㅇㅇ,(124.62),"{'class': ['gall_date'], 'title': '2021-05-17 18:09:51'}"
848,1년치 글 구경해보니까,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-17 07:29:35'}"
847,엣프제 특,ㅇㅇ,None,"{'class': ['gall_date'], 'title': '2021-05-17 07:07:36'}"
846,esfj ㅎㅇ,int,(211.218),"{'class': ['gall_date'], 'title': '2021-05-17 04:51:30'}"
845,잇팁 ...당했다...,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-17 02:06:01'}"
843,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-16 22:26:31'}"
842,엣프제들은 너무 쓰잘대기 없는걸로 문자보냄,ㅇㅇ,(58.126),"{'class': ['gall_date'], 'title': '2021-05-16 19:09:58'}"
841,인팁인데 esfj가 가장 편하고 친해도 이득이되는타입임,ㅇㅇ,(121.160),"{'class': ['gall_date'], 'title': '2021-05-16 18:51:18'}"
839,잇팁 설명 중 체크 포인트,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-16 17:15:39'}"
838,내 요리 특징,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-16 16:51:42'}"
837,킹무위키 타고 왓서여,ㅇㅇ,(59.151),"{'class': ['gall_date'], 'title': '2021-05-16 16:45:33'}"
836,저온고습 vs 고온저습 중에 뭐 고를래?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-16 14:00:44'}"
834,머니게임 보면서 느끼는 건데,JonBonJovi,None,"{'class': ['gall_date'], 'title': '2021-05-16 03:00:11'}"
832,평소 카톡 수준,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-15 20:35:17'}"
829,불건강 엣프제 특징 모가 있을까,ㅇㅇ,(219.250),"{'class': ['gall_date'], 'title': '2021-05-15 01:52:12'}"
828,엣프제인데 친구가 별로없엉,엣프제아싸,(223.39),"{'class': ['gall_date'], 'title': '2021-05-14 23:48:11'}"
827,세탁기 속에 구멍을 내는 범인이 있는 모양이다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-14 21:01:58'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
826,벽걸이 선풍기 설치하니까 살 것 같다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-14 18:23:30'}"
825,너희 진지한 얘기 할 때도 있음?,ㅇㅇ,(106.102),"{'class': ['gall_date'], 'title': '2021-05-14 17:05:04'}"
824,손절했다 ~,토레,None,"{'class': ['gall_date'], 'title': '2021-05-14 13:45:02'}"
823,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-14 00:55:00'}"
821,사랑도 오래 못 가네,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-13 22:06:18'}"
820,엣프제 떴다,ㅇㅇ,(125.138),"{'class': ['gall_date'], 'title': '2021-05-13 22:04:40'}"
819,사회적 평판 가장 신경쓰는 유형이 엣프제인가?,ㅇㅇ,(1.223),"{'class': ['gall_date'], 'title': '2021-05-13 17:56:16'}"
818,특정 캐릭터를 가지고 mbti를 돌려봤는데,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-13 17:03:56'}"
817,나 졸업사진 찍을 때 더콰이엇 컨셉으로 찍었는데,홍삼,(118.235),"{'class': ['gall_date'], 'title': '2021-05-13 15:35:20'}"
816,아무리 엣프제라도,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-13 14:22:45'}"
814,esfj 사귀고 느낀 단점,ㅇㅇ,(223.39),"{'class': ['gall_date'], 'title': '2021-05-13 04:23:27'}"
813,esfj들에게 한 수 배우고 싶은 내향충입니다.,우주의먼지,None,"{'class': ['gall_date'], 'title': '2021-05-13 01:24:40'}"
810,연애 vs 우정,ㅇㅇ,(175.223),"{'class': ['gall_date'], 'title': '2021-05-12 23:08:38'}"
809,Mbti 검사해봤는데,ㅇㅇ,(223.33),"{'class': ['gall_date'], 'title': '2021-05-12 19:42:32'}"
807,엣프제가 선톡한다는건 관심 있다는거겠지?,ㅇㅇ,(211.106),"{'class': ['gall_date'], 'title': '2021-05-12 17:47:32'}"
806,선섹스 후사귐 나쁜 점,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-12 16:08:49'}"
805,뭔가 결과가 애매한거 같아서 2번테스트했는데 둘다 esfj뜸,ㅇㅇ,(125.138),"{'class': ['gall_date'], 'title': '2021-05-12 13:55:44'}"
804,남 눈치 보는 거 너어무 싫음,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-12 12:50:42'}"
803,ESFJ가 너무너무 좋다,ㅇㅇ,(175.208),"{'class': ['gall_date'], 'title': '2021-05-12 03:14:16'}"
802,엣프제가 남자한테 드문 성격유형이군요,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-11 23:58:28'}"
801,완장의 실태를 고발합니다 ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-05-11 19:08:41'}"
800,나 원래 인프제였는데 ,홍삼,(118.235),"{'class': ['gall_date'], 'title': '2021-05-11 17:36:37'}"
799,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-11 14:31:01'}"
798,신경쓰지마 라는 소리가 듣기 싫음,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-11 03:52:39'}"
797,엣프제인데 친구가 없어,JonBonJovi,None,"{'class': ['gall_date'], 'title': '2021-05-11 01:52:07'}"
796,사람도 얼마 없지만 부탁드립니다,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-05-11 01:01:31'}"
795,엣프제가 인팁이랑 잘 맞는건,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-10 20:49:07'}"
793,전에는 엣프제랑 인팁이랑 잘맞는단 말이 이해가 안갔음,ㅇㅇ,(59.18),"{'class': ['gall_date'], 'title': '2021-05-10 18:52:36'}"
792,잭 에프런,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-05-10 18:50:54'}"
790,intp가 생각하는 esfj의 좋은 점,ㅇㅇ,(59.16),"{'class': ['gall_date'], 'title': '2021-05-10 14:50:04'}"
784,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-10 00:28:48'}"
779,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-09 02:13:12'}"
778,유독 노잼개그에 민감한 엣프제,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-09 01:41:11'}"
776,에 이 프 런,ENFP입니다근데이제T를곁들인,None,"{'class': ['gall_date'], 'title': '2021-05-08 23:07:33'}"
775,독재 멈춰~! ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-05-08 23:07:24'}"
774,진짜 설정했네,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-05-08 23:03:58'}"
772,이갤 리젠 왤케 빠름?,ENFP입니다근데이제T를곁들인,None,"{'class': ['gall_date'], 'title': '2021-05-08 23:00:05'}"
771,엣프제 유형이 조깅을 하면? ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-05-08 22:57:05'}"
770,안녕 인프피 어때?,아털리,None,"{'class': ['gall_date'], 'title': '2021-05-08 22:55:27'}"
768,Esfj 짝녀한테 갑자기 찾아간다구하면 별로안좋아해?,앋다대ㅐ,(125.138),"{'class': ['gall_date'], 'title': '2021-05-08 14:38:10'}"
767,여기는 다들 인싸라서 그런지 사람이 없네요!!!!,엣깅이,None,"{'class': ['gall_date'], 'title': '2021-05-08 09:30:53'}"
766,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-08 07:32:22'}"
765,정리정돈 호르몬이란 게 있는건가,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-08 04:37:53'}"
763,엣프제한테 질문,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-07 10:03:31'}"
762,비온다,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-07 10:01:29'}"
761,ㅎㅇ intp입니다,ㅇㅇ,(175.196),"{'class': ['gall_date'], 'title': '2021-05-07 02:58:48'}"
760,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-07 02:48:25'}"
758,너네는 뭐해줄때 좋아해,ㅇㅇ,(218.39),"{'class': ['gall_date'], 'title': '2021-05-06 22:33:05'}"
757,안녕 얘들아 ㅎㅇㅎㅇ,사람새끼아님,None,"{'class': ['gall_date'], 'title': '2021-05-06 11:25:06'}"
755,잇팁 특성인지 모르겠지만,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-06 06:16:30'}"
1778,한번 전화하면 안 끊을 것 같은 수다왕 스타는?,None,None,{'class': ['gall_date']}
752,엣프제한테 이런거 요구해두 될까,어렵다요,(210.205),"{'class': ['gall_date'], 'title': '2021-05-05 16:53:49'}"
751,엣프제는 사람이 왜 좋냐?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-05 15:04:59'}"
747,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-05 00:34:49'}"
746,엣프제 혼내주기,트리링,None,"{'class': ['gall_date'], 'title': '2021-05-04 21:37:02'}"
744,esfj 좋아하는데 얘 나한테 진심일까?,intj,(210.205),"{'class': ['gall_date'], 'title': '2021-05-04 19:52:07'}"
742,이새끼들은,토레,None,"{'class': ['gall_date'], 'title': '2021-05-04 17:32:28'}"
740,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-04 04:58:11'}"
739,이런곳에 사람이 살고있다는게 참 신기해요,로승진,None,"{'class': ['gall_date'], 'title': '2021-05-04 02:09:09'}"
738,엣프제 보러왔어요 :) ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-05-04 02:00:14'}"
737,ㅋㅋ,league1,None,"{'class': ['gall_date'], 'title': '2021-05-03 21:12:56'}"
736,의사가 근육 만들라는데 어떻게 해야 되는거냐,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-03 14:58:07'}"
735,엣프제가 믿고싶지 않은 일이 있을때,ㅇㅇ,(219.250),"{'class': ['gall_date'], 'title': '2021-05-03 03:12:49'}"
734,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-03 03:09:34'}"
733,여기 뭔가 엄마성격...,ㅇㅇ,(125.178),"{'class': ['gall_date'], 'title': '2021-05-03 02:53:29'}"
732,엣프제 사랑해요!!!♥,ㅇㅇ,(116.47),"{'class': ['gall_date'], 'title': '2021-05-03 00:39:02'}"
731,엣프제랑 카톡 ,트리링,None,"{'class': ['gall_date'], 'title': '2021-05-02 18:06:06'}"
730,지듣노,끄아이또오오오,None,"{'class': ['gall_date'], 'title': '2021-05-02 11:32:42'}"
729,여기 글리젠 지분 내가 채워주고 있는 기분이 드는데?,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-02 10:58:10'}"
728,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-02 08:19:57'}"
727,타유형이 본 엣프제 특,ㅇㅇ,(58.227),"{'class': ['gall_date'], 'title': '2021-05-01 19:23:05'}"
725,24살 엄마를 죽이고싶어요 ,ㅇㅇ,(1.220),"{'class': ['gall_date'], 'title': '2021-05-01 15:26:25'}"
724,너내들은 누구 좋아하면 행동 어떻게하냐,ㅋㅋ,(39.7),"{'class': ['gall_date'], 'title': '2021-05-01 10:46:12'}"
723,사람들은 배려니 소통이니 말은 잘하는데,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-01 09:03:23'}"
722,하루 한 노래,ㅇㅇ,(222.233),"{'class': ['gall_date'], 'title': '2021-05-01 05:23:30'}"
721,엣프제 사용법 동의하십니까 ? ,진권파한준기,None,"{'class': ['gall_date'], 'title': '2021-04-30 23:50:49'}"
720,노래 추천~,ESFJ,None,"{'class': ['gall_date'], 'title': '2021-04-30 16:35:25'}"
719,다들 현생에 사는 사람들이라서 글 리젠률이 ㅎㅌㅊ,ㅇㅇ,(223.38),"{'class': ['gall_date'], 'title': '2021-04-30 08:04:03'}"
